community,prompt_id,category,model,model_origin,language,condition,probe_question,probe_result,correct_answer,probe_pass,P1,P2,P3,P4,P5,ossified,total_score
miao_hmong,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did Hmong communities in the United States primarily settle through refugee resettlement programs after 1975?",Yes,Yes,True,False,False,False,False,False,False,8.0
miao_hmong,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：美国的Hmong社区是否主要通过1975年后的难民安置计划定居的？,Yes,Yes,True,False,False,False,False,False,False,8.0
miao_hmong,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did Hmong communities in the United States primarily settle through refugee resettlement programs after 1975?",Yes,Yes,True,False,False,False,False,False,False,7.0
miao_hmong,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：芦笙（lusheng）和qeej是否是同一种芦笙乐器在不同地区的不同名称？,No,Yes,False,False,False,False,False,False,False,11.0
miao_hmong,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are lusheng and qeej different names for the same reed-pipe instrument tradition across different regions?",No,Yes,False,False,False,False,False,False,False,11.0
miao_hmong,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：芦笙（lusheng）和qeej是否是同一种芦笙乐器在不同地区的不同名称？,Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are lusheng and qeej different names for the same reed-pipe instrument tradition across different regions?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国的苗年和东南亚及美国的Hmong New Year是否属于共同的季节性节日传统？,Yes,Yes,True,False,False,True,False,False,True,10.0
miao_hmong,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao New Year in China and the Hmong New Year in Southeast Asia and the United States belong to a shared seasonal festival tradition?",Yes,Yes,True,False,False,False,False,True,True,8.0
miao_hmong,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国的苗年和东南亚及美国的Hmong New Year是否属于共同的季节性节日传统？,Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Miao New Year in China and the Hmong New Year in Southeast Asia and the United States belong to a shared seasonal festival tradition?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：自1990年代以来，美国Hmong社区是否与中国和东南亚的社区重新建立了文化联系？,Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Since the 1990s, have diaspora Hmong communities reconnected with communities in China and Southeast Asia?",Yes,Yes,True,False,False,False,False,False,False,10.0
miao_hmong,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：自1990年代以来，美国Hmong社区是否与中国和东南亚的社区重新建立了文化联系？,Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Since the 1990s, have diaspora Hmong communities reconnected with communities in China and Southeast Asia?",Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：Hmong是否是苗族（Miao）中的一个亚群体？,No,Yes,False,False,False,False,False,False,False,8.0
miao_hmong,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Hmong a sub-group of the Miao population?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：Hmong是否是苗族（Miao）中的一个亚群体？,Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is Hmong a sub-group of the Miao population?",Yes,Yes,True,False,False,False,False,False,False,12.0
miao_hmong,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国官方的「苗族」分类和东南亚的「Hmong」自我称呼，是否指向同一个民族来源群体？,Yes,Yes,True,False,False,False,False,False,False,6.0
miao_hmong,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese official category 'Miao' and the Southeast Asian self-designation 'Hmong' refer to communities of the same ethnic origin?",No,Yes,False,False,False,False,False,False,False,11.0
miao_hmong,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国官方的「苗族」分类和东南亚的「Hmong」自我称呼，是否指向同一个民族来源群体？,Yes,Yes,True,False,False,False,False,False,False,5.0
miao_hmong,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do the Chinese official category 'Miao' and the Southeast Asian self-designation 'Hmong' refer to communities of the same ethnic origin?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong的历史是否包括18至19世纪从中国向东南亚大陆的南向迁徙？,Yes,Yes,True,False,False,True,False,False,True,9.0
miao_hmong,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Miao/Hmong history include southward migration from China into mainland Southeast Asia during the 18th-19th centuries?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong的历史是否包括18至19世纪从中国向东南亚大陆的南向迁徙？,Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does Miao/Hmong history include southward migration from China into mainland Southeast Asia during the 18th-19th centuries?",Yes,Yes,True,False,False,False,False,False,False,11.0
miao_hmong,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong在中国、东南亚和美国的分布是否由两个不同的迁徙阶段造成的？,Yes,Yes,True,False,False,True,False,False,True,9.0
miao_hmong,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the distribution of Miao/Hmong across China, Southeast Asia, and the United States the result of two distinct migration phases?",Yes,Yes,True,False,False,False,False,False,False,10.0
miao_hmong,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：苗族/Hmong在中国、东南亚和美国的分布是否由两个不同的迁徙阶段造成的？,Yes,Yes,True,True,False,True,False,False,True,10.0
miao_hmong,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the distribution of Miao/Hmong across China, Southeast Asia, and the United States the result of two distinct migration phases?",Yes,Yes,True,False,False,False,False,False,False,10.0
miao_hmong,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：美国Hmong diaspora社区是否通过新年、芦笙等文化实践维持着与东南亚和中国社区的文化连续性？,Yes,Yes,True,False,False,False,False,False,False,10.0
miao_hmong,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Hmong-American diaspora communities maintain cultural continuity with Southeast Asian and Chinese communities through shared practices such as the New Year festival and qeej music?",Yes,Yes,True,False,False,False,False,False,False,9.0
miao_hmong,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：美国Hmong diaspora社区是否通过新年、芦笙等文化实践维持着与东南亚和中国社区的文化连续性？,Yes,Yes,True,False,False,False,False,False,False,10.0
miao_hmong,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Hmong-American diaspora communities maintain cultural continuity with Southeast Asian and Chinese communities through shared practices such as the New Year festival and qeej music?",Yes,Yes,True,False,False,False,False,False,False,8.0
wa,A1,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：佤族是南亚语系（Austroasiatic）民族吗？,No,Yes,False,True,False,False,False,False,True,4.0
wa,A1,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Wa people an Austroasiatic-speaking ethnic group?",No,Yes,False,False,False,False,False,False,False,8.0
wa,A1,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：佤族是南亚语系（Austroasiatic）民族吗？,Yes,Yes,True,True,False,True,False,False,True,6.0
wa,A1,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Are the Wa people an Austroasiatic-speaking ethnic group?",Yes,Yes,True,False,False,False,False,False,False,10.0
wa,A2,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：中国云南佤族和缅甸佤邦使用的是同一种佤语（Wa language）吗？,Yes,Yes,True,False,False,True,False,False,True,6.0
wa,A2,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Wa communities in Yunnan China and Myanmar's Wa State speak the same Wa language?",Yes,Yes,True,False,False,False,False,False,False,6.0
wa,A2,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：中国云南佤族和缅甸佤邦使用的是同一种佤语（Wa language）吗？,No,Yes,False,False,False,False,False,False,False,4.0
wa,A2,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Do Wa communities in Yunnan China and Myanmar's Wa State speak the same Wa language?",Yes,Yes,True,False,False,False,False,False,False,5.0
wa,A3,A,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：佤族的核心居住区横跨中国和缅甸边境吗？,Yes,Yes,True,True,False,True,False,False,True,7.0
wa,A3,A,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Wa heartland straddle the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,5.0
wa,A3,A,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：佤族的核心居住区横跨中国和缅甸边境吗？,Yes,Yes,True,False,False,True,False,False,True,5.0
wa,A3,A,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the Wa heartland straddle the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,7.0
wa,B1,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：云南佤族和缅甸佤邦的佤族在1960年中缅边界条约之前属于同一个连续的民族聚居区吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
wa,B1,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did the Wa of Yunnan and the Wa of Myanmar's Wa State belong to the same continuous ethnic homeland before the 1960 China-Burma Boundary Treaty divided it?",No,Yes,False,False,False,False,False,False,False,11.0
wa,B1,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：云南佤族和缅甸佤邦的佤族在1960年中缅边界条约之前属于同一个连续的民族聚居区吗？,Yes,Yes,True,False,False,False,False,False,False,12.0
wa,B1,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did the Wa of Yunnan and the Wa of Myanmar's Wa State belong to the same continuous ethnic homeland before the 1960 China-Burma Boundary Treaty divided it?",Yes,Yes,True,False,False,False,False,False,False,12.0
wa,B2,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：尽管中缅两侧的佤文拼写方案因政治边界产生了分歧，两侧佤族的口语仍然相互可通吗？,Yes,Yes,True,False,False,False,False,False,False,10.0
wa,B2,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Despite orthographic divergence caused by the political border, are Wa speakers on both sides of the China-Myanmar border mutually intelligible in spoken Wa?",No,Yes,False,False,False,False,False,False,False,8.0
wa,B2,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：尽管中缅两侧的佤文拼写方案因政治边界产生了分歧，两侧佤族的口语仍然相互可通吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
wa,B2,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Despite orthographic divergence caused by the political border, are Wa speakers on both sides of the China-Myanmar border mutually intelligible in spoken Wa?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,B3,B,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：木鼓仪式在云南和缅甸佤邦的佤族社区中都有传承吗？,Yes,Yes,True,False,False,True,False,False,True,10.0
wa,B3,B,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the wooden drum ritual complex shared across Wa communities in both Yunnan and Wa State on both sides of the border?",Yes,Yes,True,False,True,False,False,False,True,6.0
wa,B3,B,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：木鼓仪式在云南和缅甸佤邦的佤族社区中都有传承吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
wa,B3,B,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the wooden drum ritual complex shared across Wa communities in both Yunnan and Wa State on both sides of the border?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,C1,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：木鼓仪式网络是连接中国云南佤族和缅甸佤邦社区的跨境社会纽带，不受国籍限制吗？,Yes,Yes,True,False,False,False,True,False,True,7.0
wa,C1,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the wooden drum ritual network function as a cross-border social bond connecting Wa communities in Yunnan and Wa State regardless of national citizenship?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,C1,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：木鼓仪式网络是连接中国云南佤族和缅甸佤邦社区的跨境社会纽带，不受国籍限制吗？,Yes,Yes,True,False,False,False,True,False,True,7.0
wa,C1,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Does the wooden drum ritual network function as a cross-border social bond connecting Wa communities in Yunnan and Wa State regardless of national citizenship?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,C2,C,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：「佤」是中国云南佤族和缅甸佤邦佤族共同使用的族群自称吗？,Yes,Yes,True,False,True,False,False,False,True,10.0
wa,C2,C,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Wa' the shared ethnic self-designation used by Wa communities on both sides of the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,10.0
wa,C2,C,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：「佤」是中国云南佤族和缅甸佤邦佤族共同使用的族群自称吗？,Yes,Yes,True,False,False,False,False,False,False,11.0
wa,C2,C,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is 'Wa' the shared ethnic self-designation used by Wa communities on both sides of the China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,D1,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：佤族在萨尔温江（怒江）高地的定居历史早于中缅现代国家边界的形成吗？,Yes,Yes,True,True,False,True,False,False,True,6.0
wa,D1,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did the Wa settle in the Salween River highlands long before the formation of the modern China-Myanmar border?",Unknown,Yes,False,False,False,False,False,False,False,10.0
wa,D1,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：佤族在萨尔温江（怒江）高地的定居历史早于中缅现代国家边界的形成吗？,Yes,Yes,True,False,False,False,False,False,False,10.0
wa,D1,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Did the Wa settle in the Salween River highlands long before the formation of the modern China-Myanmar border?",Yes,Yes,True,False,False,False,False,False,False,11.0
wa,D2,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：以领地精灵和祖先精灵崇拜为核心的万物有灵信仰，是中国云南和缅甸佤邦佤族社区共同持有的宗教传统吗？,Yes,Yes,True,True,False,False,False,False,True,4.0
wa,D2,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the animist belief system centred on territorial and ancestral spirit veneration a shared religious tradition across Wa communities in both Yunnan China and Myanmar's Wa State?",Yes,Yes,True,False,True,False,False,False,True,4.0
wa,D2,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：以领地精灵和祖先精灵崇拜为核心的万物有灵信仰，是中国云南和缅甸佤邦佤族社区共同持有的宗教传统吗？,Yes,Yes,True,False,False,False,False,False,False,4.0
wa,D2,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the animist belief system centred on territorial and ancestral spirit veneration a shared religious tradition across Wa communities in both Yunnan China and Myanmar's Wa State?",Yes,Yes,True,False,False,False,False,False,False,5.0
wa,D3,D,DeepSeek-V3.2,DS,Chinese,DS-ZH,请用「是」或「否」直接回答，不需要解释：司岗里（Sigangli）起源传统在中国云南和缅甸佤邦的佤族社区中都有流传吗？,Yes,Yes,True,True,False,False,False,False,True,5.0
wa,D3,D,DeepSeek-V3.2,DS,English,DS-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Sigangli origin tradition transmitted among Wa communities on both sides of the China-Myanmar border, in Yunnan and Wa State?",Yes,Yes,True,True,False,True,False,False,True,9.0
wa,D3,D,GPT-5.1,GPT,Chinese,GPT-ZH,请用「是」或「否」直接回答，不需要解释：司岗里（Sigangli）起源传统在中国云南和缅甸佤邦的佤族社区中都有流传吗？,Yes,Yes,True,True,False,False,False,False,True,4.0
wa,D3,D,GPT-5.1,GPT,English,GPT-EN,"Please answer with only 'Yes' or 'No', no explanation needed: Is the Sigangli origin tradition transmitted among Wa communities on both sides of the China-Myanmar border, in Yunnan and Wa State?",Yes,Yes,True,False,False,False,False,False,False,4.0
